"","Program","Year","Period","State","State.ANSI","Strawberries","items","discription","units","measurement","dname","type","Domain.Category","title","Pesticide","Number","Value","CV....","Pesticide_old","Carcinogen","Hormone.Disruptor","Neurotoxins","Developmental.or.Reproductive.Toxins","Bee.Toxins"
"2739","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","CHEMICAL, FUNGICIDE","FENHEXAMID"," 90209"," (D)","","FENHEXAMID",NA,NA,NA,NA,NA
"2740","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","CHEMICAL, FUNGICIDE","FLUDIOXONIL"," 71503"," (D)","","FLUDIOXONIL",NA,NA,NA,NA,"slight"
"2741","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","CHEMICAL, FUNGICIDE","MYCLOBUTANIL"," 128857"," (D)","","MYCLOBUTANIL",NA,"suspected",NA,"present",NA
"2742","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","CHEMICAL, FUNGICIDE","PYRACLOSTROBIN"," 99100"," (D)","","PYRACLOSTROBIN",NA,NA,NA,NA,"slight"
"2743","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (TOTAL)","CHEMICAL, FUNGICIDE",NA,NA,"2,700","","TOTAL",NA,NA,NA,NA,NA
"2744","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","CHEMICAL, HERBICIDE",NA," 121011"," (D)","","CLETHODIM",NA,NA,NA,NA,NA
"2745","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)","CHEMICAL, HERBICIDE",NA," 117401"," (D)","","CLOPYRALID MONO SALT",NA,NA,NA,NA,NA
"2746","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","CHEMICAL, HERBICIDE",NA," 129034"," (D)","","FLUMIOXAZIN",NA,NA,NA,NA,NA
"2747","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","CHEMICAL, HERBICIDE",NA," 111601"," (D)","","OXYFLUORFEN",NA,NA,NA,NA,NA
"2748","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","CHEMICAL, HERBICIDE",NA," 80807"," (D)","","SIMAZINE",NA,NA,NA,NA,NA
"2749","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","CHEMICAL, HERBICIDE",NA," 129081"," (D)","","SULFENTRAZONE",NA,NA,NA,NA,NA
"2750","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","CHEMICAL, HERBICIDE",NA," 12701"," (D)","","TERBACIL",NA,NA,NA,NA,NA
"2751","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (TOTAL)","CHEMICAL, HERBICIDE",NA,NA," (D)","","TOTAL",NA,NA,NA,NA,NA
"2752","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","CHEMICAL, INSECTICIDE","BIFENTHRIN"," 128825"," (D)","","BIFENTHRIN","possible","suspected",NA,"present","high"
"2753","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","CHEMICAL, INSECTICIDE",NA," 6522"," (NA)","","BT KURSTAKI ABTS-351",NA,NA,NA,NA,NA
"2754","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FERRIC SODIUM EDTA = 139114)","CHEMICAL, INSECTICIDE",NA," 139114"," (D)","","FERRIC SODIUM EDTA",NA,NA,NA,NA,NA
"2755","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","CHEMICAL, INSECTICIDE","MALATHION"," 57701"," (D)","","MALATHION","possible","suspected","present",NA,"high"
"2756","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","CHEMICAL, INSECTICIDE",NA," 110007"," (D)","","SPINETORAM",NA,NA,NA,NA,NA
"2757","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (TOTAL)","CHEMICAL, INSECTICIDE",NA,NA,"800","","TOTAL",NA,NA,NA,NA,NA
"2758","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","CHEMICAL, OTHER",NA," 595"," (D)","","HYDROGEN PEROXIDE",NA,NA,NA,NA,NA
"2759","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB",NA,"MEASURED IN LB","CHEMICAL","OTHER","CHEMICAL, OTHER: (TOTAL)","CHEMICAL, OTHER",NA,NA," (D)","","TOTAL",NA,NA,NA,NA,NA
"2760","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","CHEMICAL, FUNGICIDE","BOSCALID"," 128008"," (D)","","BOSCALID","possible",NA,NA,NA,NA
"2761","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","CHEMICAL, FUNGICIDE","CAPTAN"," 81301"," (D)","","CAPTAN","known",NA,NA,NA,NA
"2762","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","CHEMICAL, FUNGICIDE","CYPRODINIL"," 288202"," (D)","","CYPRODINIL",NA,NA,NA,NA,NA
"2763","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","CHEMICAL, FUNGICIDE","FENHEXAMID"," 90209"," (D)","","FENHEXAMID",NA,NA,NA,NA,NA
"2764","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","CHEMICAL, FUNGICIDE","FLUDIOXONIL"," 71503"," (D)","","FLUDIOXONIL",NA,NA,NA,NA,"slight"
"2765","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","CHEMICAL, FUNGICIDE","MYCLOBUTANIL"," 128857"," (D)","","MYCLOBUTANIL",NA,"suspected",NA,"present",NA
"2766","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","CHEMICAL, FUNGICIDE","PYRACLOSTROBIN"," 99100"," (D)","","PYRACLOSTROBIN",NA,NA,NA,NA,"slight"
"2767","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","CHEMICAL, HERBICIDE",NA," 121011"," (D)","","CLETHODIM",NA,NA,NA,NA,NA
"2768","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)","CHEMICAL, HERBICIDE",NA," 117401"," (D)","","CLOPYRALID MONO SALT",NA,NA,NA,NA,NA
"2769","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","CHEMICAL, HERBICIDE",NA," 129034"," (D)","","FLUMIOXAZIN",NA,NA,NA,NA,NA
"2770","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","CHEMICAL, HERBICIDE",NA," 111601"," (D)","","OXYFLUORFEN",NA,NA,NA,NA,NA
"2771","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","CHEMICAL, HERBICIDE",NA," 80807"," (D)","","SIMAZINE",NA,NA,NA,NA,NA
"2772","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","CHEMICAL, HERBICIDE",NA," 129081"," (D)","","SULFENTRAZONE",NA,NA,NA,NA,NA
"2773","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","CHEMICAL, HERBICIDE",NA," 12701"," (D)","","TERBACIL",NA,NA,NA,NA,NA
"2774","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","CHEMICAL, INSECTICIDE","BIFENTHRIN"," 128825"," (D)","","BIFENTHRIN","possible","suspected",NA,"present","high"
"2775","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","CHEMICAL, INSECTICIDE",NA," 6522"," (NA)","","BT KURSTAKI ABTS-351",NA,NA,NA,NA,NA
"2776","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FERRIC SODIUM EDTA = 139114)","CHEMICAL, INSECTICIDE",NA," 139114"," (D)","","FERRIC SODIUM EDTA",NA,NA,NA,NA,NA
"2777","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","CHEMICAL, INSECTICIDE","MALATHION"," 57701"," (D)","","MALATHION","possible","suspected","present",NA,"high"
"2778","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","CHEMICAL, INSECTICIDE",NA," 110007"," (D)","","SPINETORAM",NA,NA,NA,NA,NA
"2779","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / APPLICATION"," AVG","MEASURED IN LB / ACRE / APPLICATION","CHEMICAL","OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","CHEMICAL, OTHER",NA," 595"," (D)","","HYDROGEN PEROXIDE",NA,NA,NA,NA,NA
"2780","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","CHEMICAL, FUNGICIDE","BOSCALID"," 128008"," (D)","","BOSCALID","possible",NA,NA,NA,NA
"2781","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","CHEMICAL, FUNGICIDE","CAPTAN"," 81301"," (D)","","CAPTAN","known",NA,NA,NA,NA
"2782","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","CHEMICAL, FUNGICIDE","CYPRODINIL"," 288202"," (D)","","CYPRODINIL",NA,NA,NA,NA,NA
"2783","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","CHEMICAL, FUNGICIDE","FENHEXAMID"," 90209"," (D)","","FENHEXAMID",NA,NA,NA,NA,NA
"2784","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","CHEMICAL, FUNGICIDE","FLUDIOXONIL"," 71503"," (D)","","FLUDIOXONIL",NA,NA,NA,NA,"slight"
"2785","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","CHEMICAL, FUNGICIDE","MYCLOBUTANIL"," 128857"," (D)","","MYCLOBUTANIL",NA,"suspected",NA,"present",NA
"2786","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","CHEMICAL, FUNGICIDE","PYRACLOSTROBIN"," 99100"," (D)","","PYRACLOSTROBIN",NA,NA,NA,NA,"slight"
"2787","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","CHEMICAL, HERBICIDE",NA," 121011"," (D)","","CLETHODIM",NA,NA,NA,NA,NA
"2788","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLOPYRALID MONO SALT = 117401)","CHEMICAL, HERBICIDE",NA," 117401"," (D)","","CLOPYRALID MONO SALT",NA,NA,NA,NA,NA
"2789","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","CHEMICAL, HERBICIDE",NA," 129034"," (D)","","FLUMIOXAZIN",NA,NA,NA,NA,NA
"2790","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","CHEMICAL, HERBICIDE",NA," 111601"," (D)","","OXYFLUORFEN",NA,NA,NA,NA,NA
"2791","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (SIMAZINE = 80807)","CHEMICAL, HERBICIDE",NA," 80807"," (D)","","SIMAZINE",NA,NA,NA,NA,NA
"2792","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (SULFENTRAZONE = 129081)","CHEMICAL, HERBICIDE",NA," 129081"," (D)","","SULFENTRAZONE",NA,NA,NA,NA,NA
"2793","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (TERBACIL = 12701)","CHEMICAL, HERBICIDE",NA," 12701"," (D)","","TERBACIL",NA,NA,NA,NA,NA
"2794","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","CHEMICAL, INSECTICIDE","BIFENTHRIN"," 128825"," (D)","","BIFENTHRIN","possible","suspected",NA,"present","high"
"2795","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","CHEMICAL, INSECTICIDE",NA," 6522"," (NA)","","BT KURSTAKI ABTS-351",NA,NA,NA,NA,NA
"2796","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FERRIC SODIUM EDTA = 139114)","CHEMICAL, INSECTICIDE",NA," 139114"," (D)","","FERRIC SODIUM EDTA",NA,NA,NA,NA,NA
"2797","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","CHEMICAL, INSECTICIDE","MALATHION"," 57701"," (D)","","MALATHION","possible","suspected","present",NA,"high"
"2798","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","CHEMICAL, INSECTICIDE",NA," 110007"," (D)","","SPINETORAM",NA,NA,NA,NA,NA
"2799","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN LB / ACRE / YEAR"," AVG","MEASURED IN LB / ACRE / YEAR","CHEMICAL","OTHER","CHEMICAL, OTHER: (HYDROGEN PEROXIDE = 595)","CHEMICAL, OTHER",NA," 595"," (D)","","HYDROGEN PEROXIDE",NA,NA,NA,NA,NA
"2800","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (BOSCALID = 128008)","CHEMICAL, FUNGICIDE","BOSCALID"," 128008"," (D)","","BOSCALID","possible",NA,NA,NA,NA
"2801","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","CHEMICAL, FUNGICIDE","CAPTAN"," 81301"," (D)","","CAPTAN","known",NA,NA,NA,NA
"2802","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","CHEMICAL, FUNGICIDE","CYPRODINIL"," 288202"," (D)","","CYPRODINIL",NA,NA,NA,NA,NA
"2803","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","CHEMICAL, FUNGICIDE","FENHEXAMID"," 90209"," (D)","","FENHEXAMID",NA,NA,NA,NA,NA
"2804","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","CHEMICAL, FUNGICIDE","FLUDIOXONIL"," 71503"," (D)","","FLUDIOXONIL",NA,NA,NA,NA,"slight"
"2805","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MYCLOBUTANIL = 128857)","CHEMICAL, FUNGICIDE","MYCLOBUTANIL"," 128857"," (D)","","MYCLOBUTANIL",NA,"suspected",NA,"present",NA
"2806","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRACLOSTROBIN = 99100)","CHEMICAL, FUNGICIDE","PYRACLOSTROBIN"," 99100"," (D)","","PYRACLOSTROBIN",NA,NA,NA,NA,"slight"
"2807","SURVEY",2016,"YEAR","OREGON",41,"STRAWBERRIES"," BEARING - APPLICATIONS"," MEASURED IN NUMBER"," AVG","MEASURED IN NUMBER","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CLETHODIM = 121011)","CHEMICAL, HERBICIDE",NA," 121011"," (D)","","CLETHODIM",NA,NA,NA,NA,NA
